,X_unit_id,X_worker_id,fluency,grammaticality,semantic_adequacy,mr,team,text,category,type,bleu,meteor,ter,systemtype,triplesize
5694,1461482099,43856538,2,2,1,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,pkuwriter,"awh engineering college is located in kerala state, india. the largest city in india is mumbai and the ganges is a river in india. the largest city in india is mumbai.",University,seen,0.296,0.3830405498,50,neural,5triple
5695,1461482100,40032300,2,1,2,"Abdul_Taib_Mahmud | party | Parti_Pesaka_Bumiputera_Bersatu<br>Abdul_Taib_Mahmud | region | Asajaya<br>Abdul_Taib_Mahmud | residence | Kuching<br>Abdul_Taib_Mahmud | birthPlace | Miri,_Malaysia<br>Abdul_Taib_Mahmud | birthDate | 1936-05-21",upf-forge,"abdul taib mahmud, found in asajaya, belongs to the parti pesaka bumiputera bersatu. abdul taib mahmud lives in kuching. he was born on may 21, 1936 in miri (malaysia).",Politician,unseen,0.175,0.398673827,64.706,template,5triple
5696,1461482100,43856538,1,2,3,"Abdul_Taib_Mahmud | party | Parti_Pesaka_Bumiputera_Bersatu<br>Abdul_Taib_Mahmud | region | Asajaya<br>Abdul_Taib_Mahmud | residence | Kuching<br>Abdul_Taib_Mahmud | birthPlace | Miri,_Malaysia<br>Abdul_Taib_Mahmud | birthDate | 1936-05-21",upf-forge,"abdul taib mahmud, found in asajaya, belongs to the parti pesaka bumiputera bersatu. abdul taib mahmud lives in kuching. he was born on may 21, 1936 in miri (malaysia).",Politician,unseen,0.175,0.398673827,64.706,template,5triple
5697,1461482101,40032300,1,2,1,Alessio_Romagnoli | club | A.C._Milan<br>A.C._Milan | league | Serie_A<br>A.C._Milan | manager | Siniša_Mihajlović<br>Alessio_Romagnoli | position | Defender_(football)<br>Alessio_Romagnoli | club | U.C._Sampdoria,melbourne,"siniša mihajlović is the manager of alessio romagnoli, which is a member of the serie a fc league. their manager is defender and their ground is defender.",Athlete,unseen,0.251,0.2525887494,80.899,neural,5triple
5698,1461482101,43856538,1,1,2,Alessio_Romagnoli | club | A.C._Milan<br>A.C._Milan | league | Serie_A<br>A.C._Milan | manager | Siniša_Mihajlović<br>Alessio_Romagnoli | position | Defender_(football)<br>Alessio_Romagnoli | club | U.C._Sampdoria,melbourne,"siniša mihajlović is the manager of alessio romagnoli, which is a member of the serie a fc league. their manager is defender and their ground is defender.",Athlete,unseen,0.251,0.2525887494,80.899,neural,5triple
5699,1461482102,40032300,3,3,3,Antares_(rocket) | manufacturer | Yuzhnoye_Design_Office<br>Antares_(rocket) | finalFlight | 2014-07-13<br>Antares_(rocket) | maidenFlight | 2014-10-28<br>Antares_(rocket) | launchSite | Mid-Atlantic_Regional_Spaceport_Launch_Pad_0<br>Antares_(rocket) | diameter | 3.9 (metres),webnlg,"yuzhnoye design office created the antares rocket whose initial flight took place july 13 , 2014 at the mid - atlantic regional spaceport launch pad 0 . the rocket is 3 . 9 m in diameter and took its last trip on oct . 28 , 2014 .
",MeanOfTransportation,unseen,1,1,1,human,5triple
5700,1461482102,43856538,3,3,3,Antares_(rocket) | manufacturer | Yuzhnoye_Design_Office<br>Antares_(rocket) | finalFlight | 2014-07-13<br>Antares_(rocket) | maidenFlight | 2014-10-28<br>Antares_(rocket) | launchSite | Mid-Atlantic_Regional_Spaceport_Launch_Pad_0<br>Antares_(rocket) | diameter | 3.9 (metres),webnlg,"yuzhnoye design office created the antares rocket whose initial flight took place july 13 , 2014 at the mid - atlantic regional spaceport launch pad 0 . the rocket is 3 . 9 m in diameter and took its last trip on oct . 28 , 2014 .
",MeanOfTransportation,unseen,1,1,1,human,5triple
5701,1461482103,40032300,2,2,3,Distinguished_Service_Medal_(United_States_Navy) | higher | Department_of_Commerce_Gold_Medal<br>Alan_Shepard | nationality | United_States<br>Alan_Shepard | deathPlace | California<br>Alan_Shepard | birthPlace | New_Hampshire<br>Alan_Shepard | awards | Distinguished_Service_Medal_(United_States_Navy),tilburg-pipe,"alan shepard, who was born in new hampshire, was awarded distinguished service medal, which is higher than department of commerce gold medal. alan shepard died in california. he was united states.",Astronaut,seen,0.219,0.4355857447,65,template,5triple
5702,1461482103,43856538,1,1,3,Distinguished_Service_Medal_(United_States_Navy) | higher | Department_of_Commerce_Gold_Medal<br>Alan_Shepard | nationality | United_States<br>Alan_Shepard | deathPlace | California<br>Alan_Shepard | birthPlace | New_Hampshire<br>Alan_Shepard | awards | Distinguished_Service_Medal_(United_States_Navy),tilburg-pipe,"alan shepard, who was born in new hampshire, was awarded distinguished service medal, which is higher than department of commerce gold medal. alan shepard died in california. he was united states.",Astronaut,seen,0.219,0.4355857447,65,template,5triple
5703,1461482104,40032300,2,1,3,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,upf-forge,"the publisher of a loyal character dancer, published in the united states, is soho press. an ethnic group of the united states, in which the english language is spoken, are native americans in the united states. the english language is spoken about in great britain.",WrittenWork,seen,0.245,0.4318730033,73.109,template,5triple
5704,1461482104,43856538,1,1,2,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,upf-forge,"the publisher of a loyal character dancer, published in the united states, is soho press. an ethnic group of the united states, in which the english language is spoken, are native americans in the united states. the english language is spoken about in great britain.",WrittenWork,seen,0.245,0.4318730033,73.109,template,5triple
5705,1461482105,40032300,1,1,3,Spain | leaderName | Felipe_VI_of_Spain<br>Ajoblanco | region | Andalusia<br>Andalusia | leaderName | Susana_Díaz<br>Ajoblanco | country | Spain<br>Spain | demonym | Spaniards,upf-forge,"ajoblanco, which comes from spain, is found in andalusia. felipe vi of spain is the leader of spain, spaniards live in which. susana díaz is the leader of andalusia.",Food,seen,0.148,0.3548079934,75.41,template,5triple
5706,1461482105,43856538,1,1,3,Spain | leaderName | Felipe_VI_of_Spain<br>Ajoblanco | region | Andalusia<br>Andalusia | leaderName | Susana_Díaz<br>Ajoblanco | country | Spain<br>Spain | demonym | Spaniards,upf-forge,"ajoblanco, which comes from spain, is found in andalusia. felipe vi of spain is the leader of spain, spaniards live in which. susana díaz is the leader of andalusia.",Food,seen,0.148,0.3548079934,75.41,template,5triple
5707,1461482106,40032300,1,2,2,Central_Español | league | Uruguayan_Segunda_División<br>Abel_Hernández | youthclub | Central_Español<br>U.S._Città_di_Palermo | manager | Giuseppe_Iachini<br>Abel_Hernández | club | Uruguay_national_football_team<br>Abel_Hernández | club | U.S._Città_di_Palermo,tilburg-pipe,u.s. città di palermo manages abel hernández and plays for giuseppe iachini and uruguay national football team. abel hernández is affiliated with central español central español play in uruguayan segunda división,Athlete,unseen,0.134,0.2969629854,75.573,template,5triple
5708,1461482106,43856538,2,1,2,Central_Español | league | Uruguayan_Segunda_División<br>Abel_Hernández | youthclub | Central_Español<br>U.S._Città_di_Palermo | manager | Giuseppe_Iachini<br>Abel_Hernández | club | Uruguay_national_football_team<br>Abel_Hernández | club | U.S._Città_di_Palermo,tilburg-pipe,u.s. città di palermo manages abel hernández and plays for giuseppe iachini and uruguay national football team. abel hernández is affiliated with central español central español play in uruguayan segunda división,Athlete,unseen,0.134,0.2969629854,75.573,template,5triple
5709,1461482107,40032300,3,3,3,"Allama_Iqbal_International_Airport | location | Pakistan<br>Allama_Iqbal_International_Airport | runwayLength | 3310.0<br>Allama_Iqbal_International_Airport | operatingOrganisation | Pakistan_Civil_Aviation_Authority<br>Allama_Iqbal_International_Airport | cityServed | Lahore<br>Allama_Iqbal_International_Airport | runwayName | ""18L/36R""",pkuwriter,allama iqbal international airport is located in pakistan and serves the city of lahore. the airport is operated by the pakistan civil aviation authority. the runway name is 18l / 36r and it has a length of 3310. 0.,Airport,seen,0.543,0.4881871615,38.71,neural,5triple
5710,1461482107,43856538,3,3,3,"Allama_Iqbal_International_Airport | location | Pakistan<br>Allama_Iqbal_International_Airport | runwayLength | 3310.0<br>Allama_Iqbal_International_Airport | operatingOrganisation | Pakistan_Civil_Aviation_Authority<br>Allama_Iqbal_International_Airport | cityServed | Lahore<br>Allama_Iqbal_International_Airport | runwayName | ""18L/36R""",pkuwriter,allama iqbal international airport is located in pakistan and serves the city of lahore. the airport is operated by the pakistan civil aviation authority. the runway name is 18l / 36r and it has a length of 3310. 0.,Airport,seen,0.543,0.4881871615,38.71,neural,5triple
5711,1461482107,29768955,3,3,3,"Allama_Iqbal_International_Airport | location | Pakistan<br>Allama_Iqbal_International_Airport | runwayLength | 3310.0<br>Allama_Iqbal_International_Airport | operatingOrganisation | Pakistan_Civil_Aviation_Authority<br>Allama_Iqbal_International_Airport | cityServed | Lahore<br>Allama_Iqbal_International_Airport | runwayName | ""18L/36R""",pkuwriter,allama iqbal international airport is located in pakistan and serves the city of lahore. the airport is operated by the pakistan civil aviation authority. the runway name is 18l / 36r and it has a length of 3310. 0.,Airport,seen,0.543,0.4881871615,38.71,neural,5triple
5712,1461482108,40032300,3,2,1,1036_Ganymed | discoverer | Walter_Baade<br>Walter_Baade | deathPlace | Göttingen<br>Walter_Baade | birthPlace | German_Empire<br>Walter_Baade | almaMater | University_of_Göttingen<br>Walter_Baade | doctoralStudent | Allan_Sandage,baseline,the port authority of headquarter and new jersey is the operating organisation of atlantic city international airport.,CelestialBody,unseen,0.143,0.0595040772,82.353,neural,5triple
5713,1461482108,29768955,1,1,1,1036_Ganymed | discoverer | Walter_Baade<br>Walter_Baade | deathPlace | Göttingen<br>Walter_Baade | birthPlace | German_Empire<br>Walter_Baade | almaMater | University_of_Göttingen<br>Walter_Baade | doctoralStudent | Allan_Sandage,baseline,the port authority of headquarter and new jersey is the operating organisation of atlantic city international airport.,CelestialBody,unseen,0.143,0.0595040772,82.353,neural,5triple
5714,1461482108,43888082,3,3,1,1036_Ganymed | discoverer | Walter_Baade<br>Walter_Baade | deathPlace | Göttingen<br>Walter_Baade | birthPlace | German_Empire<br>Walter_Baade | almaMater | University_of_Göttingen<br>Walter_Baade | doctoralStudent | Allan_Sandage,baseline,the port authority of headquarter and new jersey is the operating organisation of atlantic city international airport.,CelestialBody,unseen,0.143,0.0595040772,82.353,neural,5triple
5715,1461482109,29768955,3,3,3,"Bhajji | country | India<br>Bhajji | region | Karnataka<br>Bhajji | mainIngredients | ""Gram flour, vegetables""<br>Bhajji | alternativeName | ""Bhaji, bajji""<br>Bhajji | ingredient | Gram_flour",webnlg,"bhajji , alternative names : bhaji and bajji , originate from the karnataka region of india and contain the main ingredients of gram flour and vegetables .
",Food,seen,1,1,1,human,5triple
5716,1461482109,43888082,3,2,3,"Bhajji | country | India<br>Bhajji | region | Karnataka<br>Bhajji | mainIngredients | ""Gram flour, vegetables""<br>Bhajji | alternativeName | ""Bhaji, bajji""<br>Bhajji | ingredient | Gram_flour",webnlg,"bhajji , alternative names : bhaji and bajji , originate from the karnataka region of india and contain the main ingredients of gram flour and vegetables .
",Food,seen,1,1,1,human,5triple
5717,1461482109,43856538,2,3,3,"Bhajji | country | India<br>Bhajji | region | Karnataka<br>Bhajji | mainIngredients | ""Gram flour, vegetables""<br>Bhajji | alternativeName | ""Bhaji, bajji""<br>Bhajji | ingredient | Gram_flour",webnlg,"bhajji , alternative names : bhaji and bajji , originate from the karnataka region of india and contain the main ingredients of gram flour and vegetables .
",Food,seen,1,1,1,human,5triple
5718,1461482110,29768955,3,1,1,1036_Ganymed | discoverer | Walter_Baade<br>Walter_Baade | deathPlace | Göttingen<br>Walter_Baade | birthPlace | German_Empire<br>Walter_Baade | almaMater | University_of_Göttingen<br>Walter_Baade | doctoralStudent | Allan_Sandage,tilburg-nmt,1036 ganymed was a student at walter baade which is affiliated to the university of texas system and competes in university of göttingen with german empire as the mascot. allan sandage was appointed as the president of walter baade.,CelestialBody,unseen,0.202,0.3027167434,85.294,neural,5triple
5719,1461482110,43888082,3,3,3,1036_Ganymed | discoverer | Walter_Baade<br>Walter_Baade | deathPlace | Göttingen<br>Walter_Baade | birthPlace | German_Empire<br>Walter_Baade | almaMater | University_of_Göttingen<br>Walter_Baade | doctoralStudent | Allan_Sandage,tilburg-nmt,1036 ganymed was a student at walter baade which is affiliated to the university of texas system and competes in university of göttingen with german empire as the mascot. allan sandage was appointed as the president of walter baade.,CelestialBody,unseen,0.202,0.3027167434,85.294,neural,5triple
5720,1461482110,43856538,2,2,3,1036_Ganymed | discoverer | Walter_Baade<br>Walter_Baade | deathPlace | Göttingen<br>Walter_Baade | birthPlace | German_Empire<br>Walter_Baade | almaMater | University_of_Göttingen<br>Walter_Baade | doctoralStudent | Allan_Sandage,tilburg-nmt,1036 ganymed was a student at walter baade which is affiliated to the university of texas system and competes in university of göttingen with german empire as the mascot. allan sandage was appointed as the president of walter baade.,CelestialBody,unseen,0.202,0.3027167434,85.294,neural,5triple
5721,1461482111,29768955,2,3,3,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,melbourne,"the ground of a.s. gubbio 1910 is located in italy, where the people are called italians and the capital city is rome. the country ' s leader is sergio mattarella and they speak italian language.",SportsTeam,seen,0.34,0.4082129027,63.559,neural,5triple
5722,1461482111,43888082,3,3,3,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,melbourne,"the ground of a.s. gubbio 1910 is located in italy, where the people are called italians and the capital city is rome. the country ' s leader is sergio mattarella and they speak italian language.",SportsTeam,seen,0.34,0.4082129027,63.559,neural,5triple
5723,1461482111,43856538,2,2,3,Italy | officialLanguage | Italian_language<br>Italy | demonym | Italians<br>Italy | capital | Rome<br>Italy | leader | Sergio_Mattarella<br>A.S._Gubbio_1910 | ground | Italy,melbourne,"the ground of a.s. gubbio 1910 is located in italy, where the people are called italians and the capital city is rome. the country ' s leader is sergio mattarella and they speak italian language.",SportsTeam,seen,0.34,0.4082129027,63.559,neural,5triple
5724,1461482112,43888082,3,3,3,Rock_music | musicFusionGenre | Bhangra_(music)<br>Al_Anderson_(NRBQ band) | instrument | Guitar<br>Al_Anderson_(NRBQ band) | genre | Rock_music<br>Rock_music | stylisticOrigin | Country_music<br>Country_music | stylisticOrigin | Blues,webnlg,"al anderson plays the guitar in the rock music band nrbq . rock music originated from country music , which originated from blues music ; the music bhangra is part of the fusion genre , partly coming from rock music .
",Artist,unseen,1,1,1,human,5triple
5725,1461482112,43856538,2,2,3,Rock_music | musicFusionGenre | Bhangra_(music)<br>Al_Anderson_(NRBQ band) | instrument | Guitar<br>Al_Anderson_(NRBQ band) | genre | Rock_music<br>Rock_music | stylisticOrigin | Country_music<br>Country_music | stylisticOrigin | Blues,webnlg,"al anderson plays the guitar in the rock music band nrbq . rock music originated from country music , which originated from blues music ; the music bhangra is part of the fusion genre , partly coming from rock music .
",Artist,unseen,1,1,1,human,5triple
5726,1461482112,34807809,3,2,3,Rock_music | musicFusionGenre | Bhangra_(music)<br>Al_Anderson_(NRBQ band) | instrument | Guitar<br>Al_Anderson_(NRBQ band) | genre | Rock_music<br>Rock_music | stylisticOrigin | Country_music<br>Country_music | stylisticOrigin | Blues,webnlg,"al anderson plays the guitar in the rock music band nrbq . rock music originated from country music , which originated from blues music ; the music bhangra is part of the fusion genre , partly coming from rock music .
",Artist,unseen,1,1,1,human,5triple
5727,1461482113,43888082,3,3,3,Athens_International_Airport | cityServed | Athens<br>Athens | country | Greece<br>Greece | leaderName | Alexis_Tsipras<br>Greece | language | Greek_language<br>Greece | leaderName | Prokopis_Pavlopoulos,webnlg,"athens international airport serves the city of athens , in greek speaking greece . two of the leaders of which are alexis tsipras and prokopis pavlopoulos .
",Airport,seen,1,1,1,human,5triple
5728,1461482113,43856538,1,1,3,Athens_International_Airport | cityServed | Athens<br>Athens | country | Greece<br>Greece | leaderName | Alexis_Tsipras<br>Greece | language | Greek_language<br>Greece | leaderName | Prokopis_Pavlopoulos,webnlg,"athens international airport serves the city of athens , in greek speaking greece . two of the leaders of which are alexis tsipras and prokopis pavlopoulos .
",Airport,seen,1,1,1,human,5triple
5729,1461482113,44054282,3,3,3,Athens_International_Airport | cityServed | Athens<br>Athens | country | Greece<br>Greece | leaderName | Alexis_Tsipras<br>Greece | language | Greek_language<br>Greece | leaderName | Prokopis_Pavlopoulos,webnlg,"athens international airport serves the city of athens , in greek speaking greece . two of the leaders of which are alexis tsipras and prokopis pavlopoulos .
",Airport,seen,1,1,1,human,5triple
5730,1461482114,43888082,3,2,3,"Albert_B._White | spouse | Agnes_Ward_White<br>Albert_B._White | birthPlace | Cleveland<br>Albert_B._White | deathPlace | Parkersburg,_West_Virginia<br>Albert_B._White | successor | William_M._O._Dawson<br>William_M._O._Dawson | birthPlace | Bloomington,_Maryland",tilburg-smt,"albert b. white spouse agnes ward white albert b. white was born in cleveland albert b. white died in parkersburg, west virginia albert b. white successor william m. o. dawson william m. o. dawson was born in bloomington, maryland",Politician,unseen,0.178,0.3915768292,70,smt,5triple
5731,1461482114,43856538,2,2,3,"Albert_B._White | spouse | Agnes_Ward_White<br>Albert_B._White | birthPlace | Cleveland<br>Albert_B._White | deathPlace | Parkersburg,_West_Virginia<br>Albert_B._White | successor | William_M._O._Dawson<br>William_M._O._Dawson | birthPlace | Bloomington,_Maryland",tilburg-smt,"albert b. white spouse agnes ward white albert b. white was born in cleveland albert b. white died in parkersburg, west virginia albert b. white successor william m. o. dawson william m. o. dawson was born in bloomington, maryland",Politician,unseen,0.178,0.3915768292,70,smt,5triple
5732,1461482115,43888082,2,3,3,Central_Español | league | Uruguayan_Segunda_División<br>Abel_Hernández | youthclub | Central_Español<br>U.S._Città_di_Palermo | manager | Giuseppe_Iachini<br>Abel_Hernández | club | Uruguay_national_football_team<br>Abel_Hernández | club | U.S._Città_di_Palermo,upf-forge,"abel hernández plays for the central español youthclub, uruguay national football team and u.s. città di palermo. giuseppe iachini is the manager of u.s. città di palermo. it plays in uruguayan segunda división.",Athlete,unseen,0.128,0.342542007,66.412,template,5triple
5733,1461482115,43856538,1,1,3,Central_Español | league | Uruguayan_Segunda_División<br>Abel_Hernández | youthclub | Central_Español<br>U.S._Città_di_Palermo | manager | Giuseppe_Iachini<br>Abel_Hernández | club | Uruguay_national_football_team<br>Abel_Hernández | club | U.S._Città_di_Palermo,upf-forge,"abel hernández plays for the central español youthclub, uruguay national football team and u.s. città di palermo. giuseppe iachini is the manager of u.s. città di palermo. it plays in uruguayan segunda división.",Athlete,unseen,0.128,0.342542007,66.412,template,5triple
5734,1461482116,43888082,2,3,3,Arianespace | locationCity | Courcouronnes<br>Guiana_Space_Centre | headquarter | French_Guiana<br>ELA-3 | site | Guiana_Space_Centre<br>Ariane_5 | launchSite | ELA-3<br>ELA-3 | operator | Arianespace,tilburg-pipe,guiana space centre is headquartered in french guiana. arianespace is located in courcouronnes. ela-3 is operated by arianespace.,MeanOfTransportation,unseen,0.115,0.2717120708,72,template,5triple
5735,1461482116,43856538,1,2,3,Arianespace | locationCity | Courcouronnes<br>Guiana_Space_Centre | headquarter | French_Guiana<br>ELA-3 | site | Guiana_Space_Centre<br>Ariane_5 | launchSite | ELA-3<br>ELA-3 | operator | Arianespace,tilburg-pipe,guiana space centre is headquartered in french guiana. arianespace is located in courcouronnes. ela-3 is operated by arianespace.,MeanOfTransportation,unseen,0.115,0.2717120708,72,template,5triple
5736,1461482116,44054282,2,3,3,Arianespace | locationCity | Courcouronnes<br>Guiana_Space_Centre | headquarter | French_Guiana<br>ELA-3 | site | Guiana_Space_Centre<br>Ariane_5 | launchSite | ELA-3<br>ELA-3 | operator | Arianespace,tilburg-pipe,guiana space centre is headquartered in french guiana. arianespace is located in courcouronnes. ela-3 is operated by arianespace.,MeanOfTransportation,unseen,0.115,0.2717120708,72,template,5triple
5737,1461482117,43888082,2,3,3,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,tilburg-smt,fc spartak moscow 's chairman is sergey rodionov fc terek grozny ground grozny aleksandr prudnikov club fc spartak moscow aleksandr prudnikov club fc terek grozny fc terek grozny manager rashid rakhimov,Athlete,unseen,0.156,0.3254728793,71.287,smt,5triple
5738,1461482117,43856538,1,1,3,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,tilburg-smt,fc spartak moscow 's chairman is sergey rodionov fc terek grozny ground grozny aleksandr prudnikov club fc spartak moscow aleksandr prudnikov club fc terek grozny fc terek grozny manager rashid rakhimov,Athlete,unseen,0.156,0.3254728793,71.287,smt,5triple
5739,1461482118,43888082,3,3,3,Andrew_White_(musician) | associatedBand/associatedMusicalArtist | Kaiser_Chiefs<br>Andrew_White_(musician) | associatedBand/associatedMusicalArtist | Marry_Banilow<br>Andrew_White_(musician) | recordLabel | B-Unique_Records<br>Andrew_White_(musician) | recordLabel | Polydor_Records<br>Andrew_White_(musician) | activeYearsStartYear | 2003,webnlg,"the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .
",Artist,unseen,1,1,1,human,5triple
5740,1461482118,44054282,2,2,3,Andrew_White_(musician) | associatedBand/associatedMusicalArtist | Kaiser_Chiefs<br>Andrew_White_(musician) | associatedBand/associatedMusicalArtist | Marry_Banilow<br>Andrew_White_(musician) | recordLabel | B-Unique_Records<br>Andrew_White_(musician) | recordLabel | Polydor_Records<br>Andrew_White_(musician) | activeYearsStartYear | 2003,webnlg,"the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .
",Artist,unseen,1,1,1,human,5triple
5741,1461482118,44088304,2,2,3,Andrew_White_(musician) | associatedBand/associatedMusicalArtist | Kaiser_Chiefs<br>Andrew_White_(musician) | associatedBand/associatedMusicalArtist | Marry_Banilow<br>Andrew_White_(musician) | recordLabel | B-Unique_Records<br>Andrew_White_(musician) | recordLabel | Polydor_Records<br>Andrew_White_(musician) | activeYearsStartYear | 2003,webnlg,"the musician andrew white is part of the kaiser chiefs and is signed to the record label b - unique records and polydor records . he started his musical career in 2003 and was associated with marry banilow .
",Artist,unseen,1,1,1,human,5triple
5742,1461482119,43888082,3,3,3,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",tilburg-pipe,"' a severed wasp ' originates from united states, where the language is english. english is spoken in great britain. washington dc is the capital of it. native americans live in here.",WrittenWork,seen,0.237,0.3495260766,57.692,template,5triple
5743,1461482119,34807809,2,2,3,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",tilburg-pipe,"' a severed wasp ' originates from united states, where the language is english. english is spoken in great britain. washington dc is the capital of it. native americans live in here.",WrittenWork,seen,0.237,0.3495260766,57.692,template,5triple
5744,1461482120,43888082,2,3,3,"Azerbaijan | capital | Baku<br>Baku_Turkish_Martyrs'_Memorial | dedicatedTo | ""Ottoman Army soldiers killed in the Battle of Baku""<br>Baku_Turkish_Martyrs'_Memorial | location | Azerbaijan<br>Azerbaijan | leaderName | Artur_Rasizade<br>Azerbaijan | legislature | National_Assembly_(Azerbaijan)",tilburg-pipe,baku turkish martyrs ' memorial is in azerbaijan. baku is the capital city and azerbaijan leader is artur rasizade. the legislature in it is national assembly. the legislature is dedicated to the soldiers.,Monument,seen,0.206,0.3130427455,64.286,template,5triple
5745,1461482120,34534543,3,2,2,"Azerbaijan | capital | Baku<br>Baku_Turkish_Martyrs'_Memorial | dedicatedTo | ""Ottoman Army soldiers killed in the Battle of Baku""<br>Baku_Turkish_Martyrs'_Memorial | location | Azerbaijan<br>Azerbaijan | leaderName | Artur_Rasizade<br>Azerbaijan | legislature | National_Assembly_(Azerbaijan)",tilburg-pipe,baku turkish martyrs ' memorial is in azerbaijan. baku is the capital city and azerbaijan leader is artur rasizade. the legislature in it is national assembly. the legislature is dedicated to the soldiers.,Monument,seen,0.206,0.3130427455,64.286,template,5triple
5746,1461482120,44088304,3,3,3,"Azerbaijan | capital | Baku<br>Baku_Turkish_Martyrs'_Memorial | dedicatedTo | ""Ottoman Army soldiers killed in the Battle of Baku""<br>Baku_Turkish_Martyrs'_Memorial | location | Azerbaijan<br>Azerbaijan | leaderName | Artur_Rasizade<br>Azerbaijan | legislature | National_Assembly_(Azerbaijan)",tilburg-pipe,baku turkish martyrs ' memorial is in azerbaijan. baku is the capital city and azerbaijan leader is artur rasizade. the legislature in it is national assembly. the legislature is dedicated to the soldiers.,Monument,seen,0.206,0.3130427455,64.286,template,5triple
5747,1461482121,43888082,1,3,3,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",tilburg-smt,"auburn is part of pierce county, washington. auburn, washington is in united states auburn is part of king county, washington. auburn, washington has a population density of 914.8 inhabitants per square kilometre. auburn, washington has a total area of 77.41 (square kilometres)",City,seen,0.284,0.3764058015,70.732,smt,5triple
5748,1461482121,34534543,3,1,3,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",tilburg-smt,"auburn is part of pierce county, washington. auburn, washington is in united states auburn is part of king county, washington. auburn, washington has a population density of 914.8 inhabitants per square kilometre. auburn, washington has a total area of 77.41 (square kilometres)",City,seen,0.284,0.3764058015,70.732,smt,5triple
5749,1461482121,41835374,2,3,3,"Auburn,_Washington | isPartOf | Pierce_County,_Washington<br>Auburn,_Washington | country | United_States<br>Auburn,_Washington | isPartOf | King_County,_Washington<br>Auburn,_Washington | populationDensity | 914.8 (inhabitants per square kilometre)<br>Auburn,_Washington | areaTotal | 77.41 (square kilometres)",tilburg-smt,"auburn is part of pierce county, washington. auburn, washington is in united states auburn is part of king county, washington. auburn, washington has a population density of 914.8 inhabitants per square kilometre. auburn, washington has a total area of 77.41 (square kilometres)",City,seen,0.284,0.3764058015,70.732,smt,5triple
5750,1461482122,44054204,2,3,3,Distinguished_Service_Medal_(United_States_Navy) | higher | Department_of_Commerce_Gold_Medal<br>Alan_Shepard | nationality | United_States<br>Alan_Shepard | deathPlace | California<br>Alan_Shepard | birthPlace | New_Hampshire<br>Alan_Shepard | awards | Distinguished_Service_Medal_(United_States_Navy),melbourne,"alan shepard (born in new hampshire) was awarded distinguished service medal, which is higher than department of commerce gold medal. he was born in new hampshire and died in california.",Astronaut,seen,0.262,0.4060204681,52.5,neural,5triple
