id,mr,team,text,category,type,bleu,meteor,ter,systemtype,triplesize,fluency,grammar,semantics
1725,Elliot_See | almaMater | University_of_Texas_at_Austin<br>St._Louis | leaderName | Francis_G._Slay<br>Elliot_See | deathPlace | St._Louis,tilburg-nmt,"elliot see graduated from st. louis, which is affiliated with university of texas at austin and francis g. slay.",Astronaut,seen,0.228,0.399205485960935,75,neural,3triple,3.0,2.5,1.5
1726,Elliot_See | almaMater | University_of_Texas_at_Austin<br>St._Louis | leaderName | Francis_G._Slay<br>Elliot_See | deathPlace | St._Louis,tilburg-pipe,elliot see graduated from university of texas at austin francis g. slay is a st. louis leader. elliot died in nasa.,Astronaut,seen,0.211,0.437219879528576,63.158,template,3triple,1.3333333333333333,1.3333333333333333,1.3333333333333333
1727,Elliot_See | almaMater | University_of_Texas_at_Austin<br>St._Louis | leaderName | Francis_G._Slay<br>Elliot_See | deathPlace | St._Louis,tilburg-smt,elliot see graduated from the university of texas at austin elliot see died in st. louis where francis g slay is the mayor.,Astronaut,seen,0.317,0.391159566850425,51.316,smt,3triple,2.0,3.0,2.3333333333333335
1728,Elliot_See | almaMater | University_of_Texas_at_Austin<br>St._Louis | leaderName | Francis_G._Slay<br>Elliot_See | deathPlace | St._Louis,upf-forge,"elliot see, who died in st. louis, graduated from university of texas at austin. francis g. slay is the leader of st. louis.",Astronaut,seen,0.153,0.421773247354131,75,template,3triple,3.0,2.6666666666666665,3.0
1729,Elliot_See | almaMater | University_of_Texas_at_Austin<br>St._Louis | leaderName | Francis_G._Slay<br>Elliot_See | deathPlace | St._Louis,vietnam,null,Astronaut,seen,0,0,94.737,template,3triple,1.0,1.0,1.0
1730,Elliot_See | almaMater | University_of_Texas_at_Austin<br>St._Louis | leaderName | Francis_G._Slay<br>Elliot_See | deathPlace | St._Louis,webnlg,"elliot see , a past graduate of the university of texas , austin , died in st louis where the leader is francis g slay .
",Astronaut,seen,1,1,1,human,3triple,3.0,3.0,3.0
1731,"Elliot_See | deathDate | ""1966-02-28""",adapt,"elliot see died on february 28, 1966.",Astronaut,seen,0.462,1,42.857,neural,1triple,3.0,3.0,3.0
1732,"Elliot_See | deathDate | ""1966-02-28""",baseline,elliot see died on 1966-02-28.,Astronaut,seen,0.3,0.372579092259508,53.571,neural,1triple,3.0,3.0,3.0
1733,"Elliot_See | deathDate | ""1966-02-28""",melbourne,elliot see died on 1966-02-28.,Astronaut,seen,0.3,0.372579092259508,53.571,neural,1triple,2.75,2.75,2.75
1734,"Elliot_See | deathDate | ""1966-02-28""",pkuwriter,elliot see died on 1966-02-28.,Astronaut,seen,0.3,0.372579092259508,53.571,neural,1triple,3.0,3.0,3.0
1735,"Elliot_See | deathDate | ""1966-02-28""",tilburg-nmt,elliot see died on february 28th 1966.,Astronaut,seen,0.484,0.491671873615413,42.857,neural,1triple,2.6,2.6,2.8
1736,"Elliot_See | deathDate | ""1966-02-28""",tilburg-pipe,elliot see died on february 28th 1966.,Astronaut,seen,0.484,0.491671873615413,42.857,template,1triple,3.0,3.0,3.0
1737,"Elliot_See | deathDate | ""1966-02-28""",tilburg-smt,"on february 28, 1966.",Astronaut,seen,0.074,0.354628231289803,75,smt,1triple,3.0,2.0,2.0
1738,"Elliot_See | deathDate | ""1966-02-28""",upf-forge,"elliot see died on february 28, 1966.",Astronaut,seen,0.462,1,42.857,template,1triple,3.0,3.0,3.0
1739,"Elliot_See | deathDate | ""1966-02-28""",vietnam,elliot see died on 1966-02- 28.,Astronaut,seen,0.308,0.372579092259508,53.571,template,1triple,3.0,2.3333333333333335,3.0
1740,"Elliot_See | deathDate | ""1966-02-28""",webnlg,"elliot see died on 28 february , 1966 .
",Astronaut,seen,1,1,1,human,1triple,2.6666666666666665,2.6666666666666665,3.0
1741,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",adapt,"elliot see died in st. louis which was once part of the kingdom of france and died on february 28th, 1966.",Astronaut,seen,0.329,0.45633387646276,60.465,neural,3triple,2.5,2.5,3.0
1742,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",baseline,elliot see died in st. louis on 1966-02-28.,Astronaut,seen,0.064,0.291355953851459,69.767,neural,3triple,3.0,3.0,2.3333333333333335
1743,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",melbourne,elliot see died in st. louis on 1966-02-28.,Astronaut,seen,0.064,0.291355953851459,69.767,neural,3triple,2.6666666666666665,2.6666666666666665,2.0
1744,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",pkuwriter,"elliot see has died in st louis on 28 february, 1966.",Astronaut,seen,0.141,0.333951324260302,65.116,neural,3triple,2.0,2.3333333333333335,2.0
1745,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",tilburg-nmt,elliot see died in st louis in france on february 28th 1966.,Astronaut,seen,0.133,0.309286819089306,65.116,neural,3triple,2.3333333333333335,2.3333333333333335,2.3333333333333335
1746,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",tilburg-pipe,"st. louis is in st louis in france. elliot see died on february 28th 1966, in nasa.",Astronaut,seen,0.162,0.334998658734097,65.116,template,3triple,2.0,2.0,1.0
1747,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",tilburg-smt,"elliot see died in st. louis, the kingdom of france. on february 28, 1966.",Astronaut,seen,0.187,0.443077114378279,65.116,smt,3triple,2.6666666666666665,2.6666666666666665,3.0
1748,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",upf-forge,"elliot see died on february 28, 1966 in st. louis. it is part of kingdom of france.",Astronaut,seen,0.216,0.491914650480533,41.86,template,3triple,1.3333333333333333,1.3333333333333333,3.0
1749,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",vietnam,null,Astronaut,seen,0,0,93.023,template,3triple,1.0,1.0,1.0
1750,"Elliot_See | deathPlace | St._Louis<br>St._Louis | isPartOf | Kingdom_of_France<br>Elliot_See | deathDate | ""1966-02-28""",webnlg,"elliot see died on the 28th of february 1966 in st . louis , which is part of the kingdom of france .
",Astronaut,seen,1,1,1,human,3triple,2.5,3.0,3.0
1751,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,adapt,a loyal character dancer is published by soho press in the united states where native americans are an ethnic group. english is spoken both in the us and great britain.,WrittenWork,seen,0.634,0.46852049302141,40.336,neural,5triple,2.3333333333333335,2.3333333333333335,2.3333333333333335
1752,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,baseline,a loyal character dancer is published by soho press in the united states. the language of the us is english and one of the ethnic groups is native americans. english is spoken in great britain.,WrittenWork,seen,0.69,0.465935625758561,47.899,neural,5triple,2.0,2.3333333333333335,3.0
1753,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,melbourne,"a loyal character dancer is published by soho press in united states, where one of the ethnic groups is native americans in the united states. english language is also spoken in great britain and one of the ethnic groups is native americans in the united states.",WrittenWork,seen,0.525,0.46140809071326,55.462,neural,5triple,2.0,2.3333333333333335,2.3333333333333335
1754,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,pkuwriter,a loyal character dancer is published in the united states by soho press. the english language is spoken in both the us and great britain.,WrittenWork,seen,0.471,0.401695531350094,45.378,neural,5triple,3.0,3.0,2.3333333333333335
1755,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,tilburg-nmt,"a loyal character dancer is published by soho press, located in united states. here is written in english, which is also spoken in great britain. native americans is one of native americans ethnic groups in here.",WrittenWork,seen,0.293,0.39365447015039,63.025,neural,5triple,2.0,3.0,2.3333333333333335
1756,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,tilburg-pipe,a loyal character dancer is from united states where english is spoken as it is in great britain. native americans live in here. a loyal character dancer was published by soho press.,WrittenWork,seen,0.236,0.361731594195948,52.941,template,5triple,2.6666666666666665,2.6666666666666665,2.6666666666666665
1757,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,tilburg-smt,"english language in great britain. a loyal character dancer was published by soho press. in the united states, where english is the language used and native americans are an ethnic group.",WrittenWork,seen,0.292,0.438026678710658,50.42,smt,5triple,2.0,2.3333333333333335,3.0
1758,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,upf-forge,"the publisher of a loyal character dancer, published in the united states, is soho press. an ethnic group of the united states, in which the english language is spoken, are native americans in the united states. the english language is spoken about in great britain.",WrittenWork,seen,0.245,0.431873003330665,73.109,template,5triple,1.5,1.0,2.5
1759,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,vietnam,null,WrittenWork,seen,0,0,85.714,template,5triple,1.0,1.0,1.0
1760,English_language | spokenIn | Great_Britain<br>A_Loyal_Character_Dancer | publisher | Soho_Press<br>A_Loyal_Character_Dancer | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States<br>United_States | language | English_language,webnlg,"the english language is spoken in great britain and the united states where native americans are an ethnic group . a loyal character dancer is published in the united states by soho press .
",WrittenWork,seen,1,1,1,human,5triple,2.0,1.6666666666666667,2.3333333333333335
1761,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",adapt,a severed wasp is from the united states where the capital is washington d.c. and english is spoken (as in great britain). native americans are one of the ethnic groups of the united states.,WrittenWork,seen,0.443,0.374158194886421,48.462,neural,5triple,2.5,2.5,3.0
1762,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",baseline,"a severed wasp is from the united states, where english is spoken and the capital is washington d. c. native americans are one of the ethnic groups there.",WrittenWork,seen,0.299,0.326635797328097,50.769,neural,5triple,2.6666666666666665,2.6666666666666665,2.0
1763,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",melbourne,"a severed wasp is the capital of united states where one of the ethnic groups are native americans in the united states. english language is spoken in great britain and the capital city is washington, d.c..",WrittenWork,seen,0.37,0.395747424472322,46.154,neural,5triple,1.6666666666666667,2.0,1.3333333333333333
1764,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",pkuwriter,the united states is home to the ethnic group of native americans and where the capital city is washington dc. the country is also where the native americans are an ethnic group and the capital is washington d. c.,WrittenWork,seen,0.529,0.307601909665729,55.385,neural,5triple,2.0,2.6666666666666665,2.3333333333333335
1765,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",tilburg-nmt,"' a severed wasp ' is from united states wthe united states here main language is english, originated in great britain. it capital of the united states is washington dc and native americans are bridge-2 original ethnic group of that land.",WrittenWork,seen,0.225,0.353006139160174,62.308,neural,5triple,1.0,1.0,2.0
1766,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",tilburg-pipe,"' a severed wasp ' originates from united states, where the language is english. english is spoken in great britain. washington dc is the capital of it. native americans live in here.",WrittenWork,seen,0.237,0.349526076624653,57.692,template,5triple,2.5,2.5,3.0
1767,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",tilburg-smt,". english is spoken in the united states and great britain. the capital of the united states is washington, d.c. a severed wasp is from the united states where the native americans are an ethnic group.",WrittenWork,seen,0.604,0.419919058523465,48.462,smt,5triple,2.0,2.0,2.3333333333333335
1768,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",upf-forge,"the english language, spoken in the united states, is spoken about in great britain. a severed wasp is published in the united states. the capital of the united states, an ethnic group of which are native americans in the united states, is washington (d.c.).",WrittenWork,seen,0.227,0.368225053899788,71.538,template,5triple,2.3333333333333335,2.3333333333333335,2.3333333333333335
1769,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",vietnam,null,WrittenWork,seen,0,0,83.077,template,5triple,1.0,1.0,1.0
1770,"English_language | spokenIn | Great_Britain<br>United_States | language | English_language<br>United_States | capital | Washington,_D.C.<br>A_Severed_Wasp | country | United_States<br>United_States | ethnicGroup | Native_Americans_in_the_United_States",webnlg,"a severed wasp is from the united states where the native americans are an ethnic group . the capital city is washington dc and uses the english language which is also spoken in great britain .
",WrittenWork,seen,1,1,1,human,5triple,1.6666666666666667,1.6666666666666667,2.6666666666666665
1771,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,adapt,"the manager of alexamo battle is like kennerzi, he has been the manager of alexamandri, who is also attached to the club fc dalamie buili.",Athlete,unseen,0.176,0.09978395186605,202.703,neural,2triple,1.0,1.3333333333333333,1.0
1772,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,baseline,peter stoger plays for fc dinamo batumi.,Athlete,unseen,0.201,0.254630557235581,64.865,neural,2triple,2.0,1.6666666666666667,2.0
1773,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,melbourne,levan khomeriki manages fc dinamo batumi and plays for aleksandre guruli.,Athlete,unseen,0.258,0.413980373752682,64.865,neural,2triple,1.6666666666666667,2.3333333333333335,2.0
1774,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,pkuwriter,jens hartel plays for fc dinamo batumi.,Athlete,unseen,0.201,0.254630557235581,64.865,neural,2triple,3.0,3.0,1.0
1775,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,tilburg-nmt,"the manager of aleksandre guruli is fc dinamo batumi, who plays for levan khomeriki club.",Athlete,unseen,0.301,0.399981037442205,72.973,neural,2triple,2.0,2.0,1.0
1776,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,tilburg-pipe,fc dinamo batumi was at levan khomeriki and manages aleksandre guruli.,Athlete,unseen,0.223,0.353829379275797,72.973,template,2triple,1.3333333333333333,2.3333333333333335,1.0
1777,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,tilburg-smt,fc dinamo batumi manager levan khomeriki aleksandre guruli club fc dinamo batumi,Athlete,unseen,0.255,0.37400444938842,72.973,smt,2triple,1.0,1.0,1.6666666666666667
1778,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,upf-forge,"aleksandre guruli plays for fc dinamo batumi, the manager of which is levan khomeriki.",Athlete,unseen,0.364,0.480177687798299,64.865,template,2triple,3.0,2.6666666666666665,3.0
1779,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,vietnam,null,Athlete,unseen,0,0,97.297,template,2triple,1.0,1.0,1.0
1780,FC_Dinamo_Batumi | manager | Levan_Khomeriki<br>Aleksandre_Guruli | club | FC_Dinamo_Batumi,webnlg,"aleksandre guruli played for fc dinamo batumi managed by levan khomeriki .
",Athlete,unseen,1,1,1,human,2triple,3.0,3.0,3.0
1781,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,adapt,the manager of fc thomek is the manager of fc terek who is affiliated with the club fc sparta. he plays for both fc sparta and the fc terek mosoccer club. he is also part of the club fc sparta and the club fc terek. he is also part of the club fc spartak moscow and the club fc terek.,Athlete,unseen,0.093,0.175271919557472,154.455,neural,5triple,1.6666666666666667,2.0,1.6666666666666667
1782,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,baseline,"the port authority of the port authority of new zealand is the grozny, which is the location of the second runway of ardmore airport, new zealand.",Athlete,unseen,0.107,0.071739066709792,92.079,neural,5triple,1.6666666666666667,2.0,1.3333333333333333
1783,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,melbourne,"the manager of fc spartak moscow is sergey rodionov, who is in grozny and plays for fc terek grozny. the club ' s ground is rashid rakhimov, and they compete in grozny.",Athlete,unseen,0.203,0.356564224044119,83.168,neural,5triple,2.0,2.3333333333333335,2.6666666666666665
1784,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,pkuwriter,peter stoger is in the fc terek grozny club. he is now in the fc terek grozny club.,Athlete,unseen,0.075,0.145892611545721,80.198,neural,5triple,2.0,2.6666666666666665,1.0
1785,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,tilburg-nmt,"the manager of aleksandr prudnikov is fc spartak moscow, who is in grozny, and plays for it. fc spartak moscow has sergey rodionov as fc spartak moscow leader and plays for grozny.",Athlete,unseen,0.159,0.308176012412872,77.228,neural,5triple,1.3333333333333333,1.6666666666666667,2.0
1786,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,tilburg-pipe,fc terek grozny manages aleksandr prudnikov and plays for rashid rakhimov and fc spartak moscow. fc spartak moscow 's chairman is sergey rodionov. its 's ground is in grozny.,Athlete,unseen,0.221,0.373266844385046,71.287,template,5triple,2.3333333333333335,2.0,3.0
1787,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,tilburg-smt,fc spartak moscow 's chairman is sergey rodionov fc terek grozny ground grozny aleksandr prudnikov club fc spartak moscow aleksandr prudnikov club fc terek grozny fc terek grozny manager rashid rakhimov,Athlete,unseen,0.156,0.325472879251279,71.287,smt,5triple,1.5,2.0,3.0
1788,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,upf-forge,"aleksandr prudnikov plays for fc spartak moscow and fc terek grozny. fc terek grozny, the manager of which is rashid rakhimov, plays in grozny. sergey rodionov is the chairman of fc spartak moscow.",Athlete,unseen,0.228,0.370494400539525,74.257,template,5triple,2.3333333333333335,2.6666666666666665,3.0
1789,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,vietnam,null,Athlete,unseen,0,0,98.02,template,5triple,1.0,1.0,1.0
1790,FC_Spartak_Moscow | chairman | Sergey_Rodionov<br>FC_Terek_Grozny | ground | Grozny<br>Aleksandr_Prudnikov | club | FC_Spartak_Moscow<br>Aleksandr_Prudnikov | club | FC_Terek_Grozny<br>FC_Terek_Grozny | manager | Rashid_Rakhimov,webnlg,"aleksandr prudnikov has played for the clubs fc terek grozny ( based in grozny ) , where the manager was rashid rakhimov and fc spartak moscow , whose chairman is sergey rodionov .
",Athlete,unseen,1,1,1,human,5triple,3.0,2.6666666666666665,3.0
1791,Gubbio | region | Umbria,adapt,the ground of a.s. gubbio 1910 is found in the uctria.,SportsTeam,seen,0.216,0.215455334235616,120,neural,1triple,1.6666666666666667,1.6666666666666667,1.0
1792,Gubbio | region | Umbria,baseline,sportsteam is in the umbria region.,SportsTeam,seen,0.277,0.322552529321995,53.333,neural,1triple,3.0,3.0,1.0
1793,Gubbio | region | Umbria,melbourne,gubbio is located in the region of umbria.,SportsTeam,seen,0.411,0.528303835339538,40,neural,1triple,2.6666666666666665,3.0,3.0
1794,Gubbio | region | Umbria,pkuwriter,the umbria region is the regions.,SportsTeam,seen,0.239,0.268826592387155,80,neural,1triple,1.6666666666666667,1.6666666666666667,1.0
1795,Gubbio | region | Umbria,tilburg-nmt,gubbio is a food found in umbria.,SportsTeam,seen,0.288,0.334885701117464,53.333,neural,1triple,3.0,3.0,1.0
1796,Gubbio | region | Umbria,tilburg-pipe,gubbio is from umbria.,SportsTeam,seen,0.122,0.309723639213795,66.667,template,1triple,2.3333333333333335,2.3333333333333335,1.3333333333333333
1797,Gubbio | region | Umbria,tilburg-smt,gubbio is from the umbria,SportsTeam,seen,0.19,0.309723639213795,53.333,smt,1triple,2.0,2.0,2.0
1798,Gubbio | region | Umbria,upf-forge,gubbio is found in umbria.,SportsTeam,seen,0.177,0.301054420597362,66.667,template,1triple,3.0,3.0,3.0
1799,Gubbio | region | Umbria,vietnam,umbria is the regions where gubbio comes from.,SportsTeam,seen,0.28,0.308612377902575,93.333,template,1triple,2.3333333333333335,2.3333333333333335,2.6666666666666665
1800,Gubbio | region | Umbria,webnlg,"gubbio is in the region of umbria .
",SportsTeam,seen,1,1,1,human,1triple,2.6666666666666665,2.6666666666666665,3.0
1801,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,adapt,"awh engineering college is in kerala, india. the leader of kerala is kochi. the ganges is a river in india and mumbai is its largest city.",University,seen,0.347,0.453330071497512,40,neural,5triple,2.3333333333333335,2.6666666666666665,3.0
1802,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,baseline,"awh engineering college is located in kerala, india. the largest city in india is mumbai and the leader is kochi. the largest city in india is mumbai.",University,seen,0.253,0.384061271275714,53.333,neural,5triple,2.3333333333333335,2.6666666666666665,2.3333333333333335
1803,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,melbourne,"the largest city in india is mumbai, awh engineering college is located in the state of kerala where kochi is the leader. the ganges is a river in india.",University,seen,0.294,0.414031488751293,53.333,neural,5triple,2.6666666666666665,2.6666666666666665,2.6666666666666665
1804,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,pkuwriter,"awh engineering college is located in kerala state, india. the largest city in india is mumbai and the ganges is a river in india. the largest city in india is mumbai.",University,seen,0.296,0.383040549814272,50,neural,5triple,2.5,2.5,2.0
1805,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,tilburg-nmt,"awh engineering college is in kerala, ganges, india. the leader of india is mumbai and the leader of it is kochi.",University,seen,0.127,0.299951077298099,66.667,neural,5triple,1.6666666666666667,2.3333333333333335,1.0
1806,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,tilburg-pipe,"awh engineering college is located in the state of kerala, india. mumbai is its 's largest city. kochi is the leader of kerala. ganges is a river in india.",University,seen,0.332,0.46330191461342,56.667,template,5triple,2.0,2.6666666666666665,3.0
1807,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,tilburg-smt,india 's largest city is mumbai awh engineering college is located in india. the leader of kerala is kochi. the awh engineering college is in the state of kerala. the ganges river is also found in india.,University,seen,0.234,0.394556122976446,80,smt,5triple,1.3333333333333333,2.0,3.0
1808,India | largestCity | Mumbai<br>AWH_Engineering_College | country | India<br>Kerala | leaderName | Kochi<br>AWH_Engineering_College | state | Kerala<br>India | river | Ganges,upf-forge,"awh engineering college is in india and kerala. the largest city in, a river ganges, india is mumbai. kochi is the leader of kerala.",University,seen,0.278,0.4077590694074,53.333,template,5triple,1.0,1.6666666666666667,1.6666666666666667
